品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size
Abracon,AISC-1206,AISC-1206,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=20 - 60 Min | SRF=380 - 6200 MHz,射频电感,SMT,AISC-1206,3.56 x 2.16 x 1.52 mm,Ceramic Wirewound Inductors | Inductance=3.3 - 1200 nH | Q Factor=20 - 60 Min | SRF=380 - 6200 MHz | DCR=70 - 3200 mΩ | Size=3.56 x 2.16 x 1.52 mm,Check Inventory,3.56,2.16,1.52,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,380,70 - 3200 mΩ,,3.3,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,3.56 x 2.16 x 1.52 mm
Abracon,AISC-1210,AISC-1210,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=30 - 60 Min | SRF=40 - 6000 MHz,射频电感,SMT,AISC-1210,3.65 x 2.95 x 2.7 mm,Ceramic Wirewound Inductors | Inductance=3.9 - 8600 nH | Q Factor=30 - 60 Min | SRF=40 - 6000 MHz | DCR=50 - 9000 mΩ | Size=3.65 x 2.95 x 2.7 mm,Check Inventory,3.65,2.95,2.7,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,200,50 - 9000 mΩ,,3.9,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,3.65 x 2.95 x 2.7 mm
Abracon,AISC-1210HS,AISC-1210HS,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=10 Min | SRF=20 - 150 MHz,射频电感,SMT,AISC-1210HS,3.2 x 2.5 x 1.3 mm,Ceramic Wirewound Inductors | Inductance=2.2 - 33 nH | Q Factor=10 Min | SRF=20 - 150 MHz | DCR=500 - 4200 mΩ | Size=3.2 x 2.5 x 1.3 mm,Check Inventory,3.2,2.5,1.3,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +85°C,,,,,,,,250,500 - 4200 mΩ,,2.2,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,3.2 x 2.5 x 1.3 mm
Abracon,AIAC-1512C,AIAC-1512C,,Air Coil,,,,,Air Coil Inductors,Page: Abracon | RF Inductors,Table: 3 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=132 - 145 Min | SRF=2500 - 3000 MHz,射频电感,SMT,AIAC-1512C,3.3 x 2.5 x 2.6 mm,Air Coil Inductors | Inductance=2.5 - 18.5 nH | Q Factor=132 - 145 Min | SRF=2500 - 3000 MHz | DCR=0.8 - 3.9 mΩ | Size=3.3 x 2.5 x 2.6 mm,Check Inventory,3.3,2.5,2.6,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 3,,,,,,,-40 ~ +125°C,,,,,,,,4000,0.8 - 3.9 mΩ,,2.5,nH,,,,,Air Coil Inductors,abracon_product_lineup,,,,,,,,,,,3.3 x 2.5 x 2.6 mm
Abracon,AIAC-1812,AIAC-1812,,Air Coil,,,,,Air Coil Inductors,Page: Abracon | RF Inductors,Table: 3 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=100 Min | SRF=1100 - 3200 MHz,射频电感,SMT,AIAC-1812,4.95 x 6.35 x 4.2 mm,Air Coil Inductors | Inductance=22 - 120 nH | Q Factor=100 Min | SRF=1100 - 3200 MHz | DCR=4.8 - 11.1 mΩ | Size=4.95 x 6.35 x 4.2 mm,Check Inventory,4.95,6.35,4.2,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 3,,,,,,,-40 ~ +125°C,,,,,,,,2200,4.8 - 11.1 mΩ,,22,nH,,,,,Air Coil Inductors,abracon_product_lineup,,,,,,,,,,,4.95 x 6.35 x 4.2 mm
Abracon,AIAC-4125C,AIAC-4125C,,Air Coil,,,,,Air Coil Inductors,Page: Abracon | RF Inductors,Table: 3 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=100 Min | SRF=400 - 1000 MHz,射频电感,SMT,AIAC-4125C,9.0 x 4.4 x 4.6 mm,Air Coil Inductors | Inductance=90 - 538 nH | Q Factor=100 Min | SRF=400 - 1000 MHz | DCR=9.5 -42.0 mΩ | Size=9.0 x 4.4 x 4.6 mm,Check Inventory,9,4.4,4.6,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 3,,,,,,,-40 ~ +125°C,,,,,,,,2000,9.5 -42.0 mΩ,,90,nH,,,,,Air Coil Inductors,abracon_product_lineup,,,,,,,,,,,9.0 x 4.4 x 4.6 mm
Abracon,AISC-Q0402,AISC-Q0402,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=16 - 25 Min | SRF=1160 - 12700 MHz,射频电感,SMT,AISC-Q0402,1.27 x 0.76 x 0.61 mm,Automotive RF Inductors | Inductance=1 - 120 nH | Q Factor=16 - 25 Min | SRF=1160 - 12700 MHz | DCR=45 - 2660 mΩ | Size=1.27 x 0.76 x 0.61 mm,Check Inventory,1.27,0.76,0.61,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,30,45 - 2660 mΩ,,1,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,1.27 x 0.76 x 0.61 mm
Abracon,AISC-Q0402HQ,AISC-Q0402HQ,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=46 - 622 Min | SRF=2300 - 16000 MHz,射频电感,SMT,AISC-Q0402HQ,1.27 x 0.76 x 0.61 mm,Automotive RF Inductors | Inductance=1 - 51 nH | Q Factor=46 - 622 Min | SRF=2300 - 16000 MHz | DCR=12 - 700 mΩ | Size=1.27 x 0.76 x 0.61 mm,Check Inventory,1.27,0.76,0.61,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,360,12 - 700 mΩ,,1,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,1.27 x 0.76 x 0.61 mm
Abracon,AISC-Q0603,AISC-Q0603,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=15 - 240 Min | SRF=600 - 12500 MHz,射频电感,SMT,AISC-Q0603,1.80 x 1.12 x 1.02 mm,Automotive RF Inductors | Inductance=1.6 - 470 nH | Q Factor=15 - 240 Min | SRF=600 - 12500 MHz | DCR=30 - 3600 mΩ | Size=1.80 x 1.12 x 1.02 mm,Check Inventory,1.8,1.12,1.02,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,80,30 - 3600 mΩ,,1.6,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,1.80 x 1.12 x 1.02 mm
Abracon,AISC-Q0603HC,AISC-Q0603HC,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=24 - 42 Min | SRF=2400 - 12500 MHz,射频电感,SMT,AISC-Q0603HC,1.80 x 1.12 x 1.02 mm,Automotive RF Inductors | Inductance=1.6 - 24 nH | Q Factor=24 - 42 Min | SRF=2400 - 12500 MHz | DCR=30 - 105 mΩ | Size=1.80 x 1.12 x 1.02 mm,Check Inventory,1.8,1.12,1.02,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,1800,30 - 105 mΩ,,1.6,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,1.80 x 1.12 x 1.02 mm
Abracon,AISC-Q0603HQ,AISC-Q0603HQ,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=13 - 50 Min | SRF=880 - 16000 MHz,射频电感,SMT,AISC-Q0603HQ,1.80 x 1.12 x 1.02 mm,Automotive RF Inductors | Inductance=1.8 - 390 nH | Q Factor=13 - 50 Min | SRF=880 - 16000 MHz | DCR=31 - 4000 mΩ | Size=1.80 x 1.12 x 1.02 mm,Check Inventory,1.8,1.12,1.02,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,170,31 - 4000 mΩ,,1.8,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,1.80 x 1.12 x 1.02 mm
Abracon,AISC-Q0805,AISC-Q0805,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=15 - 80 Min | SRF=400 - 16500 MHz,射频电感,SMT,AISC-Q0805,2.29 x 1.73 x 1.52 mm,Automotive RF Inductors | Inductance=2.7 - 4700 nH | Q Factor=15 - 80 Min | SRF=400 - 16500 MHz | DCR=60 - 6400 mΩ | Size=2.29 x 1.73 x 1.52 mm,Check Inventory,2.29,1.73,1.52,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,90,60 - 6400 mΩ,,2.7,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,2.29 x 1.73 x 1.52 mm
Abracon,AISC-Q0805HQ,AISC-Q0805HQ,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=65 - 98 Min | SRF=1400 - 6000 MHz,射频电感,SMT,AISC-Q0805HQ,2.29 x 1.73 x 1.52 mm,Automotive RF Inductors | Inductance=2.5 - 51 nH | Q Factor=65 - 98 Min | SRF=1400 - 6000 MHz | DCR=20 - 120 mΩ | Size=2.29 x 1.73 x 1.52 mm,Check Inventory,2.29,1.73,1.52,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,1000,20 - 120 mΩ,,2.5,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,2.29 x 1.73 x 1.52 mm
Abracon,AISC-Q1008,AISC-Q1008,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=15 - 65 Min | SRF=150 - 4000 MHz,射频电感,SMT,AISC-Q1008,2.92 x 2.79 x 2.13 mm,Automotive RF Inductors | Inductance=3.3 - 15000 nH | Q Factor=15 - 65 Min | SRF=150 - 4000 MHz | DCR=150 - 1150 mΩ | Size=2.92 x 2.79 x 2.13 mm,Check Inventory,2.92,2.79,2.13,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,120,150 - 1150 mΩ,,3.3,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,2.92 x 2.79 x 2.13 mm
Abracon,AISC-Q1008HQ,AISC-Q1008HQ,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=50 - 80 Min | SRF=820 - 6000 MHz,射频电感,SMT,AISC-Q1008HQ,2.92 x 2.79 x 2.13 mm,Automotive RF Inductors | Inductance=3 - 120 nH | Q Factor=50 - 80 Min | SRF=820 - 6000 MHz | DCR=40 - 160 mΩ | Size=2.92 x 2.79 x 2.13 mm,Check Inventory,2.92,2.79,2.13,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-40 ~ +125°C,,,,,,,,1000,40 - 160 mΩ,,3,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,2.92 x 2.79 x 2.13 mm
Abracon,AIMC-Q0201HQ,AIMC-Q0201HQ,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=12 - 14 Min | SRF=2200 - 20000 MHz,射频电感,SMT,AIMC-Q0201HQ,0.6 x 0.6 x 0.3 mm,Automotive RF Inductors | Inductance=0.6 - 16 nH | Q Factor=12 - 14 Min | SRF=2200 - 20000 MHz | DCR=0.07 - 0.95 Ω | Size=0.6 x 0.6 x 0.3 mm,Check Inventory,0.6,0.6,0.3,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-55 ~ +125°C,,,,,,,,250,0.07 - 0.95 Ω,,0.6,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,0.6 x 0.6 x 0.3 mm
Abracon,AIMC-Q0402,AIMC-Q0402,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=8 Min | SRF=600 - 10000 MHz,射频电感,SMT,AIMC-Q0402,1.0 x 0.5 x 0.5 mm,Automotive RF Inductors | Inductance=0.3 - 100 nH | Q Factor=8 Min | SRF=600 - 10000 MHz | DCR=0.08 - 1.6 mΩ | Size=1.0 x 0.5 x 0.5 mm,Check Inventory,1,0.5,0.5,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-55 ~ +125°C,,,,,,,,200,0.08 - 1.6 mΩ,,0.3,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,1.0 x 0.5 x 0.5 mm
Abracon,AIMC-Q0603,AIMC-Q0603,,,,,,,Automotive RF Inductors,Page: Abracon | RF Inductors,Table: 4 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=8 - 12 Min | SRF=500 - 10000 MHz,射频电感,SMT,AIMC-Q0603,1.6 x 0.8 x 0.8 mm,Automotive RF Inductors | Inductance=1.0 - 120 nH | Q Factor=8 - 12 Min | SRF=500 - 10000 MHz | DCR=0.05 - 1.2 mΩ | Size=1.6 x 0.8 x 0.8 mm,Check Inventory,1.6,0.8,0.8,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 4,,,,,,,-55 ~ +125°C,,,,,,,,300,0.05 - 1.2 mΩ,,1,nH,,,,,Automotive RF Inductors,abracon_product_lineup,,,,,,,,,,,1.6 x 0.8 x 0.8 mm
Abracon,ACMS-0605U,ACMS-0605U,,Ferrite,,,,12.5,USB Signal-Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-0605U,0.65 x 0.5 x 0.3 mm,USB Signal-Line Common Mode Chokes | Impedance=12 - 25 Ω | DCR=2.5 - 3.5 Ω | Current Rating=50 - 51 mA | Rated Voltage=5.0 VDC | Withstanding Voltage=12.5 V | Size=0.65 x 0.5 x 0.3 mm,Check Inventory,0.65,0.5,0.3,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 0,,,,,,,,,,,,,12 - 25 Ω,Ω,50,2.5 - 3.5 Ω,,,,,,,,USB Signal-Line Common Mode Chokes,abracon_product_lineup,,,,,5,,,,,,0.65 x 0.5 x 0.3 mm
Abracon,ACMS-1210U3,ACMS-1210U3,,Ferrite,,,,125,USB Signal-Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-1210U3,1.2 x 1.0 x 0.9 mm,USB Signal-Line Common Mode Chokes | Impedance=15 - 200 Ω | DCR=0.25 - 0.8 Ω | Current Rating=120 - 400 mA | Rated Voltage=50.0 VDC | Withstanding Voltage=125 V | Size=1.2 x 1.0 x 0.9 mm,Check Inventory,1.2,1,0.9,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 0,,,,,,,,,,,,,15 - 200 Ω,Ω,120,0.25 - 0.8 Ω,,,,,,,,USB Signal-Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,1.2 x 1.0 x 0.9 mm
Abracon,ACMS-1210U4,ACMS-1210U4,,Ferrite,,,,125,USB Signal-Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-1210U4,1.2 x 1.0 x 0.9 mm,USB Signal-Line Common Mode Chokes | Impedance=1.9 - 90 Ω | DCR=0.3 - 0.4 Ω | Current Rating=300 - 400 mA | Rated Voltage=50.0 VDC | Withstanding Voltage=125 V | Size=1.2 x 1.0 x 0.9 mm,Check Inventory,1.2,1,0.9,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 0,,,,,,,,,,,,,1.9 - 90 Ω,Ω,300,0.3 - 0.4 Ω,,,,,,,,USB Signal-Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,1.2 x 1.0 x 0.9 mm
Abracon,ACM-21U,ACM-21U,,Ferrite,,,,50,USB Signal-Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACM-21U,2.0 x 1.2 x 1.2 mm,USB Signal-Line Common Mode Chokes | Impedance=90 Ω | DCR=0.40 Ω | Current Rating=280 mA | Rated Voltage=20.0 VDC | Withstanding Voltage=50 V | Size=2.0 x 1.2 x 1.2 mm,Check Inventory,2,1.2,1.2,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 0,,,,,,,,,,,,,90 Ω,Ω,280,0.40 Ω,,,,,,,,USB Signal-Line Common Mode Chokes,abracon_product_lineup,,,,,20,,,,,,2.0 x 1.2 x 1.2 mm
Abracon,ACM-0603,ACM-0603,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACM-0603,1.60 x 0.85 x1.10 mm,Power Line Common Mode Chokes | Impedance=22 - 250 Ω | DCR=80 - 280 mΩ | Current Rating=0.4 - 0.5 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=1.60 x 0.85 x1.10 mm,Check Inventory,1.6,0.85,1.1,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,22 - 250 Ω,Ω,0.4,80 - 280 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,1.60 x 0.85 x1.10 mm
Abracon,ACM-21,ACM-21,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACM-21,2.0 x 1.2 x 1.2 mm,Power Line Common Mode Chokes | Impedance=30- 370 Ω | DCR=200 - 400 mΩ | Current Rating=0.28 - 0.45 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=2.0 x 1.2 x 1.2 mm,Check Inventory,2,1.2,1.2,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,30- 370 Ω,Ω,0.28,200 - 400 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,2.0 x 1.2 x 1.2 mm
Abracon,ACM-21H,ACM-21H,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACM-21H,2.0 x 1.2 x 1.2 mm,Power Line Common Mode Chokes | Impedance=67 - 120 Ω | DCR=300 - 400 mΩ | Current Rating=0.28 - 0.32 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=2.0 x 1.2 x 1.2 mm,Check Inventory,2,1.2,1.2,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,67 - 120 Ω,Ω,0.28,300 - 400 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,2.0 x 1.2 x 1.2 mm
Abracon,ACM-31,ACM-31,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACM-31,3.2 x 1.6 x 1.8 mm,Power Line Common Mode Chokes | Impedance=80 - 2200 Ω | DCR=300 - 1200 mΩ | Current Rating=0.2 - 0.37 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=3.2 x 1.6 x 1.8 mm,Check Inventory,3.2,1.6,1.8,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,80 - 2200 Ω,Ω,0.2,300 - 1200 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,3.2 x 1.6 x 1.8 mm
Abracon,ACMP-3225,ACMP-3225,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-3225,3.2 x 2.5 x 2.2 mm,Power Line Common Mode Chokes | Impedance=90 - 1000 Ω | DCR=50 - 300 mΩ | Current Rating=0.4 - 1.0 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=3.2 x 2.5 x 2.2 mm,Check Inventory,3.2,2.5,2.2,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,90 - 1000 Ω,Ω,0.4,50 - 300 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,3.2 x 2.5 x 2.2 mm
Abracon,ACMP-4528,ACMP-4528,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-4528,4.5 x 3.2 x 2.8 mm,Power Line Common Mode Chokes | Impedance=80 - 800 Ω | DCR=50 - 240 mΩ | Current Rating=1.0 – 3.0 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=4.5 x 3.2 x 2.8 mm,Check Inventory,4.5,3.2,2.8,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,80 - 800 Ω,Ω,1,50 - 240 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,4.5 x 3.2 x 2.8 mm
